namespace,table_name,g1,g2,g3
spark_protocol_gnosis,Pool_evt_LiquidationCall,lending,liquidation_systems,collateral_seized
spark_protocol_gnosis,Pool_evt_Repay,lending,money_markets,debt_repaid
spark_protocol_gnosis,Pool_evt_Supply,lending,money_markets,supply_deposited
spark_protocol_gnosis,Pool_evt_Withdraw,lending,money_markets,supply_withdrawn
sparkdex_flare,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sparkdex_flare,UniswapV2Pool_evt_Swap,defi,dex_amm,asset_swapped
sparkdex_flare,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sparkdex_flare,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
spartacus_exchange_fantom,BaseV1Factory_evt_PairCreated,defi,dex_amm,pair_created
spartacus_exchange_fantom,Pair_evt_Swap,defi,dex_amm,asset_swapped
spartadex_arbitrum,SpartaDexFactory_evt_PairCreated,defi,dex_amm,pair_created
spartadex_arbitrum,SpartaDexPair_evt_Swap,defi,dex_amm,asset_swapped
spiritswap_fantom,Factory_evt_PairCreated,defi,dex_amm,pair_created
spiritswap_fantom,Pair_evt_Swap,defi,dex_amm,asset_swapped
spookyswap_fantom,Pair_evt_Swap,defi,dex_amm,asset_swapped
spookyswap_fantom,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
squidswap_ink,squidswapv2factory_evt_paircreated,defi,dex_amm,pair_created
squidswap_ink,squidswapv2pair_evt_swap,defi,dex_amm,asset_swapped
stablebase_base,SwapFlashLoan_evt_TokenSwap,defi,stableswap_pools,token_swapped
stablecoins_abstract,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_abstract,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_apechain,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_apechain,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_arbitrum,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_arbitrum,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_avalanche_c,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_avalanche_c,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_b3,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_b3,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_base,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_base,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_berachain,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_berachain,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_bnb,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_bnb,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_bob,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_bob,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_boba,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_boba,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_celo,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_celo,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_corn,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_corn,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_degen,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_degen,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_ethereum,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_ethereum,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_evm,transfers,payments,stablecoin_transfers,token_transferred
stablecoins_fantom,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_fantom,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_flare,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_flare,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_flow,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_flow,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_gnosis,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_gnosis,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_hemi,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_hemi,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_henesys,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_henesys,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_hyperevm,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_hyperevm,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_ink,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_ink,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_kaia,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_kaia,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_katana,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_katana,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_linea,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_linea,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_mantle,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_mantle,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_megaeth,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_megaeth,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_monad,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_monad,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_nova,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_nova,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_opbnb,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_opbnb,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_optimism,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_optimism,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_peaq,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_peaq,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_plasma,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_plasma,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_plume,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_plume,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_polygon,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_polygon,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_ronin,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_ronin,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_scroll,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_scroll,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sei,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sei,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sepolia,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sepolia,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_shape,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_shape,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_somnia,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_somnia,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sonic,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sonic,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sophon,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_sophon,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_story,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_story,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_superseed,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_superseed,extended_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_svm,balances,payments,stablecoin_transfers,balance_recorded
stablecoins_svm,transfers,payments,stablecoin_transfers,token_transferred
stablecoins_tac,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_tac,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_taiko,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_taiko,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_tron,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_tron,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_tron,transfers,payments,stablecoin_transfers,token_transferred
stablecoins_unichain,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_unichain,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_viction,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_viction,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_worldchain,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_worldchain,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_xlayer,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_xlayer,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_zkevm,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_zkevm,extended_transfers,payments,stablecoin_transfers,transfer_extended
stablecoins_zksync,core_transfers,payments,stablecoin_transfers,token_transferred
stablecoins_zksync,extended_transfers,payments,stablecoin_transfers,transfer_extended
stake_program_solana,stake_call_DelegateStake,staking,staking_pools,stake_delegated
stake_program_solana,stake_call_Initialize,staking,staking_pools,stake_initialized
stake_program_solana,stake_call_InitializeChecked,staking,staking_pools,stake_checked_initialized
stake_program_solana,stake_call_Merge,staking,staking_pools,stake_merged
stake_program_solana,stake_call_Split,staking,staking_pools,stake_split
stake_program_solana,stake_call_Withdraw,staking,staking_pools,stake_withdrawn
stakewise_v3_ethereum,VaultsRegistry_evt_VaultAdded,staking,vault_systems,vault_deployed
staking_ethereum,deposits,staking,staking_pools,stake_deposited
staking_ethereum,entities,staking,staking_pools,entity_registered
starknet,blocks,infra,blockchain_data,block_recorded
starknet,events,infra,blockchain_data,log_emitted
starknet,transactions,infra,blockchain_data,transaction_recorded
stealcam_arbitrum,Stealcam_call_mint,nft,nft_minting_systems,nft_mint
stealcam_arbitrum,Stealcam_evt_Stolen,nft,nft_marketplaces,nft_stolen
sterling_finance_arbitrum,Factory_evt_PairCreated,defi,dex_amm,pair_created
sterling_finance_arbitrum,StrPair_STR_WETH_evt_Swap,defi,dex_amm,asset_swapped
story,blocks,infra,blockchain_data,block_recorded
story,contracts,infra,contract_registries,contract_registered
story,creation_traces # Added from original file,infra,trace_systems,creation_traced
story,logs,infra,blockchain_data,log_emitted
story,logs_decoded,infra,blockchain_data,log_decoded
story,traces,infra,trace_systems,trace_recorded
story,traces_decoded,infra,trace_systems,trace_decoded
story,transactions,infra,blockchain_data,transaction_recorded
story_hunt_story,storyhuntv3factory_evt_poolcreated,defi,dex_clmm,pool_created
story_hunt_story,storyhuntv3pool_evt_swap,defi,dex_clmm,asset_swapped
strike_lending_ethereum,SErc20Delegate_evt_Borrow,lending,money_markets,debt_origination
strike_lending_ethereum,SErc20Delegate_evt_LiquidateBorrow,lending,liquidation_systems,collateral_seized
strike_lending_ethereum,SErc20Delegate_evt_Mint,lending,money_markets,token_minted
strike_lending_ethereum,SErc20Delegate_evt_Redeem,lending,collateralized_lending,token_redeemed
strike_lending_ethereum,SErc20Delegate_evt_RepayBorrow,lending,collateralized_lending,debt_repaid
strike_lending_ethereum,SEther_evt_Borrow,lending,collateralized_lending,debt_origination
strike_lending_ethereum,SEther_evt_LiquidateBorrow,lending,liquidation_systems,collateral_seized
strike_lending_ethereum,SEther_evt_Mint,lending,collateralized_lending,token_minted
strike_lending_ethereum,SEther_evt_Redeem,lending,collateralized_lending,token_redeemed
strike_lending_ethereum,SEther_evt_RepayBorrow,lending,collateralized_lending,debt_repaid
sudo_amm_ethereum,LSSVMPairFactory_call_createPairETH,nft,nft_amm_pools,pool_created
sudo_amm_ethereum,LSSVMPairFactory_evt_ProtocolFeeMultiplierUpdate,nft,fee_systems,fee_percentage_changed
sudo_amm_ethereum,LSSVMPair_general_call_swapNFTsForToken,nft,nft_amm_pools,nft_sold
sudo_amm_ethereum,LSSVMPair_general_call_swapTokenForAnyNFTs,nft,nft_amm_pools,nft_bought
sudo_amm_ethereum,LSSVMPair_general_call_swapTokenForSpecificNFTs,nft,nft_amm_pools,nft_bought
sudo_amm_ethereum,LSSVMPair_general_evt_AssetRecipientChange,nft,nft_amm_pools,recipient_updated
sudo_amm_ethereum,LSSVMPair_general_evt_DeltaUpdate,nft,nft_amm_pools,curve_params_updated
sudo_amm_ethereum,LSSVMPair_general_evt_FeeUpdate,nft,fee_systems,fee_set
sudo_amm_ethereum,LSSVMPair_general_evt_SpotPriceUpdate,nft,nft_amm_pools,price_updated
sudoswap_ethereum,Astrodrop_evt_Claimed,nft,airdrop_systems,airdrop_claimed
sudoswap_ethereum,base_trades,nft,nft_marketplaces,nft_traded
sudoswap_v2_arbitrum,ExponentialCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_arbitrum,ExponentialCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_arbitrum,GDACurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_arbitrum,GDACurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_arbitrum,LSSVMPairFactory_call_createPairERC1155ERC20,nft,nft_amm_pools,pool_created
sudoswap_v2_arbitrum,LSSVMPairFactory_call_createPairERC1155ETH,nft,nft_amm_pools,pool_created
sudoswap_v2_arbitrum,LSSVMPairFactory_call_createPairERC721ERC20,nft,nft_amm_pools,pool_created
sudoswap_v2_arbitrum,LSSVMPairFactory_call_createPairERC721ETH,nft,nft_amm_pools,pool_created
sudoswap_v2_arbitrum,LSSVMPair_call_swapNFTsForToken,nft,nft_amm_pools,nft_sold
sudoswap_v2_arbitrum,LSSVMPair_call_swapTokenForSpecificNFTs,nft,nft_amm_pools,nft_bought
sudoswap_v2_arbitrum,LinearCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_arbitrum,LinearCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_arbitrum,RoyaltyEngine_call_getRoyalty,nft,royalty_systems,royalty_queried
sudoswap_v2_arbitrum,XykCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_arbitrum,XykCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_base,ExponentialCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_base,ExponentialCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_base,GDACurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_base,GDACurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_base,LSSVMPairFactory_call_createPairERC1155ERC20,nft,nft_amm_pools,pool_created
sudoswap_v2_base,LSSVMPairFactory_call_createPairERC1155ETH,nft,nft_amm_pools,pool_created
sudoswap_v2_base,LSSVMPairFactory_call_createPairERC721ERC20,nft,nft_amm_pools,pool_created
sudoswap_v2_base,LSSVMPairFactory_call_createPairERC721ETH,nft,nft_amm_pools,pool_created
sudoswap_v2_base,LSSVMPair_call_swapNFTsForToken,nft,nft_amm_pools,nft_sold
sudoswap_v2_base,LSSVMPair_call_swapTokenForSpecificNFTs,nft,nft_amm_pools,nft_bought
sudoswap_v2_base,LinearCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_base,LinearCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_base,RoyaltyEngine_call_getRoyalty,nft,royalty_systems,royalty_queried
sudoswap_v2_base,XykCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_base,XykCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_ethereum,ExponentialCurve_call_getBuyInfo,nft,bonding_curve_systems,buy_curve_queried
sudoswap_v2_ethereum,ExponentialCurve_call_getSellInfo,nft,bonding_curve_systems,sell_curve_queried
sudoswap_v2_ethereum,GDACurve_call_getBuyInfo,nft,nft_amm_pools,buy_curve_queried
sudoswap_v2_ethereum,GDACurve_call_getSellInfo,nft,nft_amm_pools,sell_curve_queried
sudoswap_v2_ethereum,LSSVMPairFactory_call_createPairERC1155ERC20,nft,nft_amm_pools,pair_created
sudoswap_v2_ethereum,LSSVMPairFactory_call_createPairERC1155ETH,nft,nft_amm_pools,pair_created
sudoswap_v2_ethereum,LSSVMPairFactory_call_createPairERC721ERC20,nft,nft_amm_pools,pair_created
sudoswap_v2_ethereum,LSSVMPairFactory_call_createPairERC721ETH,nft,nft_amm_pools,pair_created
sudoswap_v2_ethereum,LSSVMPair_call_swapNFTsForToken,nft,nft_amm_pools,nfts_swapped_for_token
sudoswap_v2_ethereum,LSSVMPair_call_swapTokenForSpecificNFTs,nft,nft_amm_pools,token_swapped_for_nfts
sudoswap_v2_ethereum,LinearCurve_call_getBuyInfo,nft,nft_amm_pools,buy_curve_queried
sudoswap_v2_ethereum,LinearCurve_call_getSellInfo,nft,nft_amm_pools,sell_curve_queried
sudoswap_v2_ethereum,RoyaltyEngine_call_getRoyalty,nft,royalty_systems,royalty_queried
sudoswap_v2_ethereum,XykCurve_call_getBuyInfo,nft,nft_amm_pools,buy_curve_queried
sudoswap_v2_ethereum,XykCurve_call_getSellInfo,nft,nft_amm_pools,sell_curve_queried
sui,events,infra,blockchain_data,event_recorded
sui,objects,infra,blockchain_data,object_indexed
sui,transactions,infra,blockchain_data,transaction_recorded
suibridge_ethereum,bridgeconfig_evt_tokensaddedv2,bridge,bridge_protocols,tokens_added
suibridge_ethereum,suibridge_evt_tokensclaimed,bridge,bridge_protocols,tokens_claimed
suibridge_ethereum,suibridge_evt_tokensdeposited,bridge,bridge_protocols,tokens_deposited
sunswap_tron,v3factory_evt_poolcreated,defi,dex_clmm,pool_created
sunswap_tron,v3pool_evt_swap,defi,dex_clmm,asset_swapped
sunswap_v1_tron,justswapfactory_evt_newexchange,defi,dex_amm,exchange_created
sunswap_v2_tron,sunswapv2factory_evt_paircreated,defi,dex_amm,pair_created
superchief_avalanche_c,AuctionManager_evt_AuctionFinished,nft,nft_marketplaces,auction_finished
superchief_avalanche_c,AuctionManager_evt_NewAuction,nft,nft_marketplaces,auction_created
supernova_ethereum,algebrafactory_evt_custompool,defi,dex_clmm,pool_deployed
supernova_ethereum,algebrapool_evt_swap,defi,dex_clmm,asset_swapped
supernova_ethereum,pair_evt_swap,defi,dex_amm,asset_swapped
supernova_ethereum,pairgenerator_evt_paircreated,defi,dex_amm,pair_created
superrare_ethereum,SuperRareAuctionHouse_evt_AuctionSettled,nft,nft_marketplaces,auction_finished
superrare_ethereum,SuperRareBazaar_evt_AcceptOffer,nft,nft_marketplaces,offer_accepted
superrare_ethereum,SuperRareBazaar_evt_AuctionSettled,nft,nft_marketplaces,auction_finished
superrare_ethereum,SuperRareBazaar_evt_Sold,nft,nft_marketplaces,nft_sold
superrare_ethereum,SuperRareMarketAuction_evt_AcceptBid,nft,nft_marketplaces,bid_accepted
superrare_ethereum,SuperRareMarketAuction_evt_Sold,nft,nft_marketplaces,nft_sold
superrare_ethereum,SuperRare_evt_AcceptBid,nft,nft_marketplaces,bid_accepted
superrare_ethereum,SuperRare_evt_Sold,nft,nft_marketplaces,nft_sold
superseed,blocks,infra,blockchain_data,block_recorded
superseed,contracts,infra,contract_registries,contract_registered
superseed,creation_traces # Added from original file,infra,trace_systems,creation_traced
superseed,logs,infra,blockchain_data,log_emitted
superseed,logs_decoded,infra,trace_systems,log_decoded
superseed,traces,infra,trace_systems,trace_recorded
superseed,traces_decoded,infra,trace_systems,trace_decoded
superseed,transactions,infra,blockchain_data,transaction_recorded
sushi_arbitrum,Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_arbitrum,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_bnb,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_bnb,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_celo,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_celo,SushiV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_ethereum,Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_ethereum,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_fantom,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_fantom,SushiV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_nova,uniswapv2factory_evt_paircreated,defi,dex_amm,pair_created
sushi_nova,uniswapv2pair_evt_swap,defi,dex_amm,asset_swapped
sushi_optimism,ConstantProductPool_evt_Swap,defi,dex_amm,asset_swapped
sushi_optimism,StablePool_evt_Swap,defi,dex_amm,asset_swapped
sushi_optimism,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushi_optimism,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushi_polygon,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushi_polygon,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
sushi_v2_arbitrum,Factory_evt_PoolCreated,defi,dex_amm,pool_created
sushi_v2_arbitrum,Pool_evt_Swap,defi,dex_amm,asset_swapped
sushi_v2_avalanche_c,Factory_evt_PoolCreated,defi,dex_amm,pool_created
sushi_v2_avalanche_c,Pool_evt_Swap,defi,dex_amm,asset_swapped
sushi_v2_bnb,Factory_evt_PoolCreated,defi,dex_amm,pool_created
sushi_v2_bnb,Pool_evt_Swap,defi,dex_amm,asset_swapped
sushi_v2_fantom,Factory_evt_PoolCreated,defi,dex_amm,pool_created
sushi_v2_fantom,Pool_evt_Swap,defi,dex_amm,asset_swapped
sushi_v2_gnosis,Factory_evt_PoolCreated,defi,dex_amm,pool_created
sushi_v2_gnosis,Pool_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_arbitrum,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_base,Factory_evt_PairCreated,defi,dex_amm,pair_created
sushiswap_base,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_base,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_gnosis,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushiswap_gnosis,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_hemi,v2factory_evt_paircreated,defi,dex_amm,pair_created
sushiswap_hemi,v2pair_evt_swap,defi,dex_amm,asset_swapped
sushiswap_hemi,v3factory_evt_poolcreated,defi,dex_clmm,pool_created
sushiswap_hemi,v3pool_evt_swap,defi,dex_clmm,asset_swapped
sushiswap_katana,v2factory_evt_paircreated,defi,dex_amm,pair_created
sushiswap_katana,v2pair_evt_swap,defi,dex_amm,asset_swapped
sushiswap_katana,v3factory_evt_poolcreated,defi,dex_clmm,pool_created
sushiswap_katana,v3pool_evt_swap,defi,dex_clmm,asset_swapped
sushiswap_v2_avalanche_c,Pair_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_v2_avalanche_c,SushiV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushiswap_v2_blast,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushiswap_v2_blast,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_v2_linea,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_v2_linea,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushiswap_v2_scroll,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_v2_scroll,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushiswap_v2_zkevm,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
sushiswap_v2_zkevm,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
sushiswap_v3_base,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushiswap_v3_ethereum,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_v3_ethereum,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushiswap_v3_polygon,UniswapV3Factory_evt_PoolCreated,defi,dex_clmm,pool_created
sushiswap_v3_polygon,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
sushiswap_v3_pool_arbitrum,UniswapV3Pool_evt_Swap,defi,dex_clmm,asset_swapped
swaap_v2_arbitrum,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_base,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_bnb,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_ethereum,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_linea,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_mantle,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_optimism,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_polygon,Vault_evt_Swap,defi,dex_amm,asset_swapped
swaap_v2_scroll,Vault_evt_Swap,defi,dex_amm,asset_swapped
swanswap_shape,uniswapv2factory_evt_paircreated,defi,dex_amm,pair_created
swanswap_shape,uniswapv2pair_evt_swap,defi,dex_amm,asset_swapped
swapbased_base,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
swapbased_base,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
swapblast_blast,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pair_created
swapblast_blast,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
swapr_ethereum,DXswapFactory_evt_PairCreated,defi,dex_amm,pair_created
swapr_ethereum,DXswapPair_evt_Swap,defi,dex_amm,asset_swapped
swapr_gnosis,DXswapFactory_call_setSwapFee,defi,dex_amm,fee_set
swapr_gnosis,DXswapFactory_evt_PairCreated,defi,dex_amm,pair_created
swapr_gnosis,DXswapPair_evt_Swap,defi,dex_amm,asset_swapped
swaprv3_gnosis,AlgebraPool_evt_Fee,defi,dex_clmm,fee_updated
swaprv3_gnosis,AlgebraPool_evt_Swap,defi,dex_clmm,asset_swapped
swaprv3_gnosis,SwaprV3Factory_evt_Pool,defi,dex_amm,pool_created
swell_v3_ethereum,RswEXIT_evt_WithdrawRequestCreated,staking,exit_queue_systems,withdrawal_requested
swell_v3_ethereum,RswEXIT_evt_WithdrawalClaimed,staking,exit_queue_systems,withdrawal_claimed
swell_v3_ethereum,RswEXIT_evt_WithdrawalsProcessed,staking,exit_queue_systems,withdrawals_processed
symbiosis_abstract,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_arbitrum,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_avalanche_c,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_base,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_berachain,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_blast,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_bnb,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_ethereum,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
